split,date,symbol,side,horizon_seconds,rows,clipped_turnover,weighted_pnl_bps,mean_pnl_bps
train,2025-12-04,btcusdt,buy,60,2069849,6293587505.293801,0.33494568143878906,0.08110894983727843
train,2025-12-04,btcusdt,sell,60,2094053,6440818935.075,-0.7715445726060769,-0.5964277867093458
train,2025-12-04,btcusdt,buy,120,2069849,6293587505.293801,0.39679590081555094,0.13548208005482007
train,2025-12-04,btcusdt,sell,120,2094053,6440818935.075,-1.1594377512940912,-0.6119621997622612
train,2025-12-04,btcusdt,buy,300,2069849,6293587505.293801,0.11827745952720728,0.051538076337692404
train,2025-12-04,btcusdt,sell,300,2094053,6440818935.075,-0.6395096606184179,-0.3855307364750296
train,2025-12-05,btcusdt,buy,1,2239362,7325927923.022199,-0.0413650035935009,-0.058249124495338096
train,2025-12-05,btcusdt,sell,1,2275904,7453687687.796202,-0.11579354889028541,-0.1347222255269066
train,2025-12-05,btcusdt,buy,5,2239362,7325927923.022199,-0.17699322225731268,-0.17717505868373537
train,2025-12-05,btcusdt,sell,5,2275904,7453687687.796202,-0.031891577974523806,-0.1768015284751316
train,2025-12-05,btcusdt,buy,10,2239362,7325927923.022199,-0.2667699243770428,-0.17839478338388073
train,2025-12-05,btcusdt,sell,10,2275904,7453687687.796202,0.13958560909783188,-0.13401087626328514
train,2025-12-05,btcusdt,buy,30,2239362,7325927923.022199,-0.2319786950213295,-0.08775051374851671
train,2025-12-05,btcusdt,sell,30,2275904,7453687687.796202,0.4441487713814992,-0.020631886827818486
train,2025-12-05,btcusdt,buy,60,2239362,7325927923.022199,-0.05097007203000711,0.13223088772764124
train,2025-12-05,btcusdt,sell,60,2275904,7453687687.796202,0.5084348955325657,-0.16922795343865885
train,2025-12-05,btcusdt,buy,120,2239362,7325927923.022199,0.5006733036372034,0.6308635667157939
train,2025-12-05,btcusdt,sell,120,2275904,7453687687.796202,-0.140103906393982,-0.5520491761251769
train,2025-12-05,btcusdt,buy,300,2239362,7325927923.022199,2.607067827299637,2.228798659609111
train,2025-12-05,btcusdt,sell,300,2275904,7453687687.796202,-1.987113568213554,-2.090235126151007
train,2025-12-06,btcusdt,buy,1,784967,2370327211.049,-0.09371970687042469,-0.0009995244183828918
train,2025-12-06,btcusdt,sell,1,806731,2409322240.4426003,-0.18706066970915158,-0.09361338937600505
train,2025-12-06,btcusdt,buy,5,784967,2370327211.049,-0.33653638468773117,-0.21446748486747028
train,2025-12-06,btcusdt,sell,5,806731,2409322240.4426003,-0.3046614742900716,-0.26798554198889485
train,2025-12-06,btcusdt,buy,10,784967,2370327211.049,-0.34758336050020217,-0.25686512318539256
train,2025-12-06,btcusdt,sell,10,806731,2409322240.4426003,-0.2802037147795006,-0.2947644364318887
train,2025-12-06,btcusdt,buy,30,784967,2370327211.049,-0.2956630772527724,-0.28448690225547413
train,2025-12-06,btcusdt,sell,30,806731,2409322240.4426003,-0.2913549613031682,-0.343401728790674
train,2025-12-06,btcusdt,buy,60,784967,2370327211.049,-0.24014464163489857,-0.2439215568986893
train,2025-12-06,btcusdt,sell,60,806731,2409322240.4426003,0.0911088362946438,-0.0766586766132479
train,2025-12-06,btcusdt,buy,120,784967,2370327211.049,-0.4678616931739645,-0.3039291242952287
train,2025-12-06,btcusdt,sell,120,806731,2409322240.4426003,0.49270288562562337,0.25159844552864763
train,2025-12-06,btcusdt,buy,300,784967,2370327211.049,-0.20668653507476994,-0.13386298165417393
train,2025-12-06,btcusdt,sell,300,806731,2409322240.4426003,0.8687637415342163,0.370112444461688
train,2025-12-07,btcusdt,buy,1,1670309,5449364627.861401,-0.09098397243744352,-0.12900616279396626
train,2025-12-07,btcusdt,sell,1,1668549,5318386381.5212,-0.04187109058800624,-0.09652302591316042
train,2025-12-07,btcusdt,buy,5,1670309,5449364627.861401,-0.3103071893230176,-0.3537071931093859
train,2025-12-07,btcusdt,sell,5,1668549,5318386381.5212,-0.19320041426506038,-0.2508815377951123
train,2025-12-07,btcusdt,buy,10,1670309,5449364627.861401,-0.17772707154481338,-0.3425094139670782
train,2025-12-07,btcusdt,sell,10,1668549,5318386381.5212,-0.08800446245578009,-0.2203721160144721
train,2025-12-07,btcusdt,buy,30,1670309,5449364627.861401,-0.002206493869077984,-0.24183396916841698
train,2025-12-07,btcusdt,sell,30,1668549,5318386381.5212,-0.03160513506656752,-0.20954596414575988
train,2025-12-07,btcusdt,buy,60,1670309,5449364627.861401,0.3524865460992576,-0.0659835212356851
train,2025-12-07,btcusdt,sell,60,1668549,5318386381.5212,-0.37903708720416585,-0.4648212610642631
train,2025-12-07,btcusdt,buy,120,1670309,5449364627.861401,-0.24713210562265725,-0.22267255093162272
train,2025-12-07,btcusdt,sell,120,1668549,5318386381.5212,-0.43005723217663205,-0.40937725629963423
train,2025-12-07,btcusdt,buy,300,1670309,5449364627.861401,-1.2773978335265785,-1.1232844678272855
train,2025-12-07,btcusdt,sell,300,1668549,5318386381.5212,0.551307234350657,0.4491046555168795
train,2025-12-08,btcusdt,buy,1,2029607,6461442496.665201,0.008789066532372202,-0.05811972996043853
train,2025-12-08,btcusdt,sell,1,2024106,6494614922.790101,0.0032922759118637077,-0.10022129222554671
train,2025-12-08,btcusdt,buy,5,2029607,6461442496.665201,-0.20523782895550785,-0.2535321694141671
train,2025-12-08,btcusdt,sell,5,2024106,6494614922.790101,-0.10226257688245537,-0.2505763247792022
train,2025-12-08,btcusdt,buy,10,2029607,6461442496.665201,-0.19898780186744178,-0.24245628801284969
train,2025-12-08,btcusdt,sell,10,2024106,6494614922.790101,-0.006927814235460606,-0.20054794502194084
train,2025-12-08,btcusdt,buy,30,2029607,6461442496.665201,-0.33970356174802363,-0.2908330925596385
train,2025-12-08,btcusdt,sell,30,2024106,6494614922.790101,0.11589378388020034,-0.13464572819195908
train,2025-12-08,btcusdt,buy,60,2029607,6461442496.665201,-0.110938261169821,-0.15714646373251634
train,2025-12-08,btcusdt,sell,60,2024106,6494614922.790101,-0.24255085913187693,-0.27175277467412795
train,2025-12-08,btcusdt,buy,120,2029607,6461442496.665201,0.1372358941799624,-0.07068569616572831
train,2025-12-08,btcusdt,sell,120,2024106,6494614922.790101,-0.2260453164590089,-0.27523802452373963
train,2025-12-08,btcusdt,buy,300,2029607,6461442496.665201,1.459098162246501,0.7425084770171144
train,2025-12-08,btcusdt,sell,300,2024106,6494614922.790101,-0.5624965973550218,-0.5637257343205917
train,2025-12-09,btcusdt,buy,1,2254597,7676086557.865,-0.1688385997675271,-0.17448943127781863
train,2025-12-09,btcusdt,sell,1,2224959,7578300055.132101,-0.03001996295123652,-0.08216637878385873
train,2025-12-09,btcusdt,buy,5,2254597,7676086557.865,-0.3093181152843291,-0.3490019284654754
train,2025-12-09,btcusdt,sell,5,2224959,7578300055.132101,0.04778385233262129,-0.04379752658257931
train,2025-12-09,btcusdt,buy,10,2254597,7676086557.865,-0.4017236877122132,-0.47603220048649275
train,2025-12-09,btcusdt,sell,10,2224959,7578300055.132101,0.1098627418152348,0.0008153075767041841
train,2025-12-09,btcusdt,buy,30,2254597,7676086557.865,-0.7366285653639963,-0.845633468757541
train,2025-12-09,btcusdt,sell,30,2224959,7578300055.132101,0.1780646291116371,0.10724064665482455
train,2025-12-09,btcusdt,buy,60,2254597,7676086557.865,-1.0059870307893328,-1.1252356946883173
train,2025-12-09,btcusdt,sell,60,2224959,7578300055.132101,0.6008694315022154,0.5920388665603356
train,2025-12-09,btcusdt,buy,120,2254597,7676086557.865,-1.483419442971817,-1.6978458271396832
train,2025-12-09,btcusdt,sell,120,2224959,7578300055.132101,1.4335858669637185,1.412494616903569
train,2025-12-09,btcusdt,buy,300,2254597,7676086557.865,-4.222667733649156,-4.303725527501228
train,2025-12-09,btcusdt,sell,300,2224959,7578300055.132101,3.7177582006045293,3.8140234451074404
train,2025-12-10,btcusdt,buy,1,2080805,6521619707.039902,-0.10563792519835369,-0.15884278949669808
train,2025-12-10,btcusdt,sell,1,2151080,6949086979.3474,-0.19772567517591655,-0.246897139219404
train,2025-12-10,btcusdt,buy,5,2080805,6521619707.039902,-0.26069304020485506,-0.2997311058790949
train,2025-12-10,btcusdt,sell,5,2151080,6949086979.3474,-0.3819735886786633,-0.38363509236702564
train,2025-12-10,btcusdt,buy,10,2080805,6521619707.039902,-0.27737687230569363,-0.3807876040219546
train,2025-12-10,btcusdt,sell,10,2151080,6949086979.3474,-0.26647135680170975,-0.31956570128435413
