asof_mode,split,date,symbol,side,price_location,rows,share_within_side
same_timestamp_allowed,train,2025-12-11,btcusdt,sell,inside_spread,6357,0.0026548472992973865
strictly_previous_bbo,train,2025-12-11,btcusdt,sell,inside_spread,6408,0.0026761462158089748
same_timestamp_allowed,train,2025-12-11,btcusdt,sell,at_bid,939735,0.3924575942748512
strictly_previous_bbo,train,2025-12-11,btcusdt,sell,at_bid,931719,0.3891099057502063
same_timestamp_allowed,train,2025-12-11,btcusdt,sell,below_bid,1422882,0.5942322534086619
strictly_previous_bbo,train,2025-12-11,btcusdt,sell,below_bid,1430047,0.597224542365633
same_timestamp_allowed,train,2025-12-11,btcusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2025-12-11,btcusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2025-12-11,btcusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,train,2025-12-11,btcusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,train,2025-12-12,btcusdt,buy,above_ask,1063226,0.5746512154559669
strictly_previous_bbo,train,2025-12-12,btcusdt,buy,above_ask,1067642,0.5770379702639321
same_timestamp_allowed,train,2025-12-12,btcusdt,buy,at_ask,758782,0.410105658219522
strictly_previous_bbo,train,2025-12-12,btcusdt,buy,at_ask,753704,0.40736110638192075
same_timestamp_allowed,train,2025-12-12,btcusdt,buy,inside_spread,5592,0.003022357990521081
strictly_previous_bbo,train,2025-12-12,btcusdt,buy,inside_spread,5646,0.003051543850944568
same_timestamp_allowed,train,2025-12-12,btcusdt,buy,at_bid,1620,0.0008755758127046051
strictly_previous_bbo,train,2025-12-12,btcusdt,buy,at_bid,1650,0.0008917901796065421
same_timestamp_allowed,train,2025-12-12,btcusdt,buy,below_bid,20991,0.01134519252128541
strictly_previous_bbo,train,2025-12-12,btcusdt,buy,below_bid,21569,0.011657589323596066
same_timestamp_allowed,train,2025-12-12,btcusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2025-12-12,btcusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2025-12-12,btcusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,train,2025-12-12,btcusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,train,2025-12-12,btcusdt,sell,above_ask,20632,0.010824088107825378
strictly_previous_bbo,train,2025-12-12,btcusdt,sell,above_ask,21371,0.011211786882141146
same_timestamp_allowed,train,2025-12-12,btcusdt,sell,at_ask,1394,0.0007313289464089074
strictly_previous_bbo,train,2025-12-12,btcusdt,sell,at_ask,1435,0.000752838621303287
same_timestamp_allowed,train,2025-12-12,btcusdt,sell,inside_spread,5715,0.0029982388297897455
strictly_previous_bbo,train,2025-12-12,btcusdt,sell,inside_spread,5708,0.002994566446271193
same_timestamp_allowed,train,2025-12-12,btcusdt,sell,at_bid,777900,0.4081067341545832
strictly_previous_bbo,train,2025-12-12,btcusdt,sell,at_bid,772173,0.40510219981019024
same_timestamp_allowed,train,2025-12-12,btcusdt,sell,below_bid,1100478,0.5773396099613928
strictly_previous_bbo,train,2025-12-12,btcusdt,sell,below_bid,1105432,0.5799386082400941
same_timestamp_allowed,train,2025-12-12,btcusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2025-12-12,btcusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2025-12-12,btcusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,train,2025-12-12,btcusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,train,2025-12-13,btcusdt,buy,above_ask,195564,0.4178575091449865
strictly_previous_bbo,train,2025-12-13,btcusdt,buy,above_ask,196571,0.42000914498649616
same_timestamp_allowed,train,2025-12-13,btcusdt,buy,at_ask,270538,0.5780528870807836
strictly_previous_bbo,train,2025-12-13,btcusdt,buy,at_ask,269480,0.5757922806057912
same_timestamp_allowed,train,2025-12-13,btcusdt,buy,inside_spread,365,0.0007798878670814673
strictly_previous_bbo,train,2025-12-13,btcusdt,buy,inside_spread,366,0.0007820245461693618
same_timestamp_allowed,train,2025-12-13,btcusdt,buy,at_bid,124,0.00026494820689890945
strictly_previous_bbo,train,2025-12-13,btcusdt,buy,at_bid,127,0.00027135824416259273
same_timestamp_allowed,train,2025-12-13,btcusdt,buy,below_bid,1425,0.003044767700249564
strictly_previous_bbo,train,2025-12-13,btcusdt,buy,below_bid,1472,0.0031451916173806022
same_timestamp_allowed,train,2025-12-13,btcusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2025-12-13,btcusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2025-12-13,btcusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,train,2025-12-13,btcusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,train,2025-12-13,btcusdt,sell,above_ask,1128,0.002427335934255348
strictly_previous_bbo,train,2025-12-13,btcusdt,sell,above_ask,1159,0.0024940446345761954
same_timestamp_allowed,train,2025-12-13,btcusdt,sell,at_ask,118,0.0002539234399309673
strictly_previous_bbo,train,2025-12-13,btcusdt,sell,at_ask,119,0.00025607533348970425
same_timestamp_allowed,train,2025-12-13,btcusdt,sell,inside_spread,437,0.0009403774851680736
strictly_previous_bbo,train,2025-12-13,btcusdt,sell,inside_spread,438,0.0009425293787268107
same_timestamp_allowed,train,2025-12-13,btcusdt,sell,at_bid,268438,0.5776500031202456
strictly_previous_bbo,train,2025-12-13,btcusdt,sell,at_bid,267310,0.5752226671859904
same_timestamp_allowed,train,2025-12-13,btcusdt,sell,below_bid,194586,0.4187283600203999
strictly_previous_bbo,train,2025-12-13,btcusdt,sell,below_bid,195681,0.421084683467217
same_timestamp_allowed,train,2025-12-13,btcusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2025-12-13,btcusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2025-12-13,btcusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,train,2025-12-13,btcusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,train,2025-12-14,btcusdt,buy,above_ask,613444,0.5419174054848638
strictly_previous_bbo,train,2025-12-14,btcusdt,buy,above_ask,616698,0.5447919942614232
same_timestamp_allowed,train,2025-12-14,btcusdt,buy,at_ask,503063,0.4444066544875034
strictly_previous_bbo,train,2025-12-14,btcusdt,buy,at_ask,499462,0.44122552535892606
same_timestamp_allowed,train,2025-12-14,btcusdt,buy,inside_spread,4136,0.0036537489796711624
strictly_previous_bbo,train,2025-12-14,btcusdt,buy,inside_spread,4189,0.0037005692639851305
same_timestamp_allowed,train,2025-12-14,btcusdt,buy,at_bid,929,0.0008206800778806843
strictly_previous_bbo,train,2025-12-14,btcusdt,buy,at_bid,961,0.0008489489287872309
same_timestamp_allowed,train,2025-12-14,btcusdt,buy,below_bid,10416,0.009201510970080954
strictly_previous_bbo,train,2025-12-14,btcusdt,buy,below_bid,10678,0.009432962186878306
same_timestamp_allowed,train,2025-12-14,btcusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2025-12-14,btcusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2025-12-14,btcusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,train,2025-12-14,btcusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,train,2025-12-14,btcusdt,sell,above_ask,11160,0.009324578033600232
strictly_previous_bbo,train,2025-12-14,btcusdt,sell,above_ask,11516,0.009622028730729414
same_timestamp_allowed,train,2025-12-14,btcusdt,sell,at_ask,1024,0.0008555885220794477
strictly_previous_bbo,train,2025-12-14,btcusdt,sell,at_ask,1042,0.0008706281640691255
same_timestamp_allowed,train,2025-12-14,btcusdt,sell,inside_spread,4457,0.00372398246377744
strictly_previous_bbo,train,2025-12-14,btcusdt,sell,inside_spread,4457,0.00372398246377744
same_timestamp_allowed,train,2025-12-14,btcusdt,sell,at_bid,499159,0.41706514755142093
strictly_previous_bbo,train,2025-12-14,btcusdt,sell,at_bid,495210,0.41376561720601884
same_timestamp_allowed,train,2025-12-14,btcusdt,sell,below_bid,681037,0.5690307034291219
strictly_previous_bbo,train,2025-12-14,btcusdt,sell,below_bid,684612,0.5720177434354051
same_timestamp_allowed,train,2025-12-14,btcusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2025-12-14,btcusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2025-12-14,btcusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,train,2025-12-14,btcusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,train,2025-12-15,btcusdt,buy,above_ask,1437156,0.5773310676452511
strictly_previous_bbo,train,2025-12-15,btcusdt,buy,above_ask,1444879,0.5804335337904881
same_timestamp_allowed,train,2025-12-15,btcusdt,buy,at_ask,1002404,0.4026834745371207
strictly_previous_bbo,train,2025-12-15,btcusdt,buy,at_ask,993189,0.3989816455162274
same_timestamp_allowed,train,2025-12-15,btcusdt,buy,inside_spread,10226,0.00410796566116715
strictly_previous_bbo,train,2025-12-15,btcusdt,buy,inside_spread,10426,0.004188309210182741
same_timestamp_allowed,train,2025-12-15,btcusdt,buy,at_bid,2654,0.001066158895436888
strictly_previous_bbo,train,2025-12-15,btcusdt,buy,at_bid,2690,0.0010806207342596945
same_timestamp_allowed,train,2025-12-15,btcusdt,buy,below_bid,36870,0.01481133326102414
strictly_previous_bbo,train,2025-12-15,btcusdt,buy,below_bid,38126,0.015315890748842048
same_timestamp_allowed,train,2025-12-15,btcusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2025-12-15,btcusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2025-12-15,btcusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,train,2025-12-15,btcusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,train,2025-12-15,btcusdt,sell,above_ask,33298,0.013619398788087014
strictly_previous_bbo,train,2025-12-15,btcusdt,sell,above_ask,34372,0.014058681456667874
same_timestamp_allowed,train,2025-12-15,btcusdt,sell,at_ask,2313,0.0009460528979772137
strictly_previous_bbo,train,2025-12-15,btcusdt,sell,at_ask,2356,0.0009636405653412519
same_timestamp_allowed,train,2025-12-15,btcusdt,sell,inside_spread,9537,0.003900781015135619
strictly_previous_bbo,train,2025-12-15,btcusdt,sell,inside_spread,9732,0.003980539041553932
same_timestamp_allowed,train,2025-12-15,btcusdt,sell,at_bid,923923,0.37789884637172555
strictly_previous_bbo,train,2025-12-15,btcusdt,sell,at_bid,914706,0.37412895032302
same_timestamp_allowed,train,2025-12-15,btcusdt,sell,below_bid,1475824,0.6036349209270746
strictly_previous_bbo,train,2025-12-15,btcusdt,sell,below_bid,1483729,0.606868188613417
same_timestamp_allowed,train,2025-12-15,btcusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2025-12-15,btcusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2025-12-15,btcusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,train,2025-12-15,btcusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,train,2025-12-16,btcusdt,buy,above_ask,1270175,0.6085227438774039
strictly_previous_bbo,train,2025-12-16,btcusdt,buy,above_ask,1275303,0.6109794956089395
same_timestamp_allowed,train,2025-12-16,btcusdt,buy,at_ask,783240,0.37523912367550755
strictly_previous_bbo,train,2025-12-16,btcusdt,buy,at_ask,776927,0.37221465532894266
same_timestamp_allowed,train,2025-12-16,btcusdt,buy,inside_spread,7021,0.003363661058329169
strictly_previous_bbo,train,2025-12-16,btcusdt,buy,inside_spread,7129,0.003415402319445755
same_timestamp_allowed,train,2025-12-16,btcusdt,buy,at_bid,1217,0.0005830473590637514
strictly_previous_bbo,train,2025-12-16,btcusdt,buy,at_bid,1275,0.0006108343326263624
same_timestamp_allowed,train,2025-12-16,btcusdt,buy,below_bid,25656,0.012291424029695651
strictly_previous_bbo,train,2025-12-16,btcusdt,buy,below_bid,26675,0.012779612410045662
same_timestamp_allowed,train,2025-12-16,btcusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2025-12-16,btcusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2025-12-16,btcusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,train,2025-12-16,btcusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,train,2025-12-16,btcusdt,sell,above_ask,26477,0.012371718821768655
strictly_previous_bbo,train,2025-12-16,btcusdt,sell,above_ask,27303,0.012757677946547932
same_timestamp_allowed,train,2025-12-16,btcusdt,sell,at_ask,1917,0.0008957429082347136
strictly_previous_bbo,train,2025-12-16,btcusdt,sell,at_ask,1958,0.0009149006856147987
same_timestamp_allowed,train,2025-12-16,btcusdt,sell,inside_spread,7070,0.0033035484409073682
strictly_previous_bbo,train,2025-12-16,btcusdt,sell,inside_spread,7113,0.0033236407440133116
same_timestamp_allowed,train,2025-12-16,btcusdt,sell,at_bid,819099,0.38273454376220434
strictly_previous_bbo,train,2025-12-16,btcusdt,sell,at_bid,813203,0.3799795619223755
same_timestamp_allowed,train,2025-12-16,btcusdt,sell,below_bid,1285560,0.6006944460668849
strictly_previous_bbo,train,2025-12-16,btcusdt,sell,below_bid,1290546,0.6030242187014485
same_timestamp_allowed,train,2025-12-16,btcusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2025-12-16,btcusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2025-12-16,btcusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,train,2025-12-16,btcusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,train,2025-12-17,btcusdt,buy,above_ask,1777241,0.6130679250620057
strictly_previous_bbo,train,2025-12-17,btcusdt,buy,above_ask,1784819,0.6156819930112145
same_timestamp_allowed,train,2025-12-17,btcusdt,buy,at_ask,1041000,0.35909801202512653
strictly_previous_bbo,train,2025-12-17,btcusdt,buy,at_ask,1031036,0.35566088177361993
same_timestamp_allowed,train,2025-12-17,btcusdt,buy,inside_spread,17719,0.006112255211405588
strictly_previous_bbo,train,2025-12-17,btcusdt,buy,inside_spread,17909,0.00617779663531027
same_timestamp_allowed,train,2025-12-17,btcusdt,buy,at_bid,4432,0.0015288399512923734
strictly_previous_bbo,train,2025-12-17,btcusdt,buy,at_bid,4603,0.0015878272328065874
same_timestamp_allowed,train,2025-12-17,btcusdt,buy,below_bid,58538,0.02019296775016989
strictly_previous_bbo,train,2025-12-17,btcusdt,buy,below_bid,60563,0.02089150134704874
same_timestamp_allowed,train,2025-12-17,btcusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2025-12-17,btcusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2025-12-17,btcusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,train,2025-12-17,btcusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,train,2025-12-17,btcusdt,sell,above_ask,59204,0.02053554612017131
strictly_previous_bbo,train,2025-12-17,btcusdt,sell,above_ask,61116,0.021198743947712817
same_timestamp_allowed,train,2025-12-17,btcusdt,sell,at_ask,3559,0.0012344775461402891
strictly_previous_bbo,train,2025-12-17,btcusdt,sell,at_ask,3674,0.0012743665368135494
same_timestamp_allowed,train,2025-12-17,btcusdt,sell,inside_spread,17451,0.0060530676194701285
strictly_previous_bbo,train,2025-12-17,btcusdt,sell,inside_spread,17792,0.006171347148336057
same_timestamp_allowed,train,2025-12-17,btcusdt,sell,at_bid,1031999,0.3579599868331645
strictly_previous_bbo,train,2025-12-17,btcusdt,sell,at_bid,1021635,0.35436512162153255
same_timestamp_allowed,train,2025-12-17,btcusdt,sell,below_bid,1770788,0.6142169218810538
strictly_previous_bbo,train,2025-12-17,btcusdt,sell,below_bid,1778784,0.6169904207456051
same_timestamp_allowed,train,2025-12-17,btcusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2025-12-17,btcusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2025-12-17,btcusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,train,2025-12-17,btcusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,train,2025-12-18,btcusdt,buy,above_ask,1854517,0.6073994958745031
strictly_previous_bbo,train,2025-12-18,btcusdt,buy,above_ask,1862145,0.6098978517022096
same_timestamp_allowed,train,2025-12-18,btcusdt,buy,at_ask,1130713,0.3703360530956293
strictly_previous_bbo,train,2025-12-18,btcusdt,buy,at_ask,1121110,0.36719083665443036
same_timestamp_allowed,train,2025-12-18,btcusdt,buy,inside_spread,14092,0.004615473298903973
strictly_previous_bbo,train,2025-12-18,btcusdt,buy,inside_spread,14471,0.004739605031822267
same_timestamp_allowed,train,2025-12-18,btcusdt,buy,at_bid,4108,0.0013454700760642576
strictly_previous_bbo,train,2025-12-18,btcusdt,buy,at_bid,4186,0.0013710169762426929
same_timestamp_allowed,train,2025-12-18,btcusdt,buy,below_bid,49778,0.016303507654899373
strictly_previous_bbo,train,2025-12-18,btcusdt,buy,below_bid,51296,0.016800689635295074
same_timestamp_allowed,train,2025-12-18,btcusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2025-12-18,btcusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2025-12-18,btcusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,train,2025-12-18,btcusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,train,2025-12-18,btcusdt,sell,above_ask,47596,0.015689645908333782
strictly_previous_bbo,train,2025-12-18,btcusdt,sell,above_ask,49286,0.016246741075681543
same_timestamp_allowed,train,2025-12-18,btcusdt,sell,at_ask,3268,0.001077270418279578
strictly_previous_bbo,train,2025-12-18,btcusdt,sell,at_ask,3340,0.0011010046502612579
same_timestamp_allowed,train,2025-12-18,btcusdt,sell,inside_spread,15844,0.005222849604412985
strictly_previous_bbo,train,2025-12-18,btcusdt,sell,inside_spread,16108,0.0053098751216791445
same_timestamp_allowed,train,2025-12-18,btcusdt,sell,at_bid,1126718,0.3714136998601988
strictly_previous_bbo,train,2025-12-18,btcusdt,sell,at_bid,1116622,0.3680856331089899
same_timestamp_allowed,train,2025-12-18,btcusdt,sell,below_bid,1840167,0.6065965342087749
strictly_previous_bbo,train,2025-12-18,btcusdt,sell,below_bid,1848237,0.6092567460433882
same_timestamp_allowed,train,2025-12-18,btcusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2025-12-18,btcusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2025-12-18,btcusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,train,2025-12-18,btcusdt,sell,missing_bbo,0,0.0
same_timestamp_allowed,train,2025-12-19,btcusdt,buy,above_ask,1562974,0.6113802324144093
strictly_previous_bbo,train,2025-12-19,btcusdt,buy,above_ask,1569142,0.6137929361916519
same_timestamp_allowed,train,2025-12-19,btcusdt,buy,at_ask,946700,0.37031560731446667
strictly_previous_bbo,train,2025-12-19,btcusdt,buy,at_ask,939268,0.36740847137535065
same_timestamp_allowed,train,2025-12-19,btcusdt,buy,inside_spread,10256,0.004011785009630475
strictly_previous_bbo,train,2025-12-19,btcusdt,buy,inside_spread,10468,0.004094711922856066
same_timestamp_allowed,train,2025-12-19,btcusdt,buy,at_bid,2341,0.0009157165276467376
strictly_previous_bbo,train,2025-12-19,btcusdt,buy,at_bid,2353,0.0009204105038670541
same_timestamp_allowed,train,2025-12-19,btcusdt,buy,below_bid,34197,0.013376658733846854
strictly_previous_bbo,train,2025-12-19,btcusdt,buy,below_bid,35237,0.013783470006274282
same_timestamp_allowed,train,2025-12-19,btcusdt,buy,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2025-12-19,btcusdt,buy,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2025-12-19,btcusdt,buy,missing_bbo,0,0.0
strictly_previous_bbo,train,2025-12-19,btcusdt,buy,missing_bbo,0,0.0
same_timestamp_allowed,train,2025-12-19,btcusdt,sell,above_ask,36258,0.014636001220675925
strictly_previous_bbo,train,2025-12-19,btcusdt,sell,above_ask,37396,0.015095369343273123
same_timestamp_allowed,train,2025-12-19,btcusdt,sell,at_ask,1959,0.0007907751776519427
strictly_previous_bbo,train,2025-12-19,btcusdt,sell,at_ask,2022,0.0008162059260909792
same_timestamp_allowed,train,2025-12-19,btcusdt,sell,inside_spread,9978,0.00402774615753501
strictly_previous_bbo,train,2025-12-19,btcusdt,sell,inside_spread,10158,0.0041004054387893995
same_timestamp_allowed,train,2025-12-19,btcusdt,sell,at_bid,946462,0.3820513814144017
strictly_previous_bbo,train,2025-12-19,btcusdt,sell,at_bid,938603,0.37887899646230033
same_timestamp_allowed,train,2025-12-19,btcusdt,sell,below_bid,1482659,0.5984940960297354
strictly_previous_bbo,train,2025-12-19,btcusdt,sell,below_bid,1489137,0.6011090228295461
same_timestamp_allowed,train,2025-12-19,btcusdt,sell,outside_or_ambiguous,0,0.0
strictly_previous_bbo,train,2025-12-19,btcusdt,sell,outside_or_ambiguous,0,0.0
same_timestamp_allowed,train,2025-12-19,btcusdt,sell,missing_bbo,0,0.0
strictly_previous_bbo,train,2025-12-19,btcusdt,sell,missing_bbo,0,0.0
